Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Darley,2 Hare Ct,3,h,,PI,Ryder,24/06/2017,37.5,3340.0,3.0,1.0,3.0,699.0,,,Moorabool Shire Council,-37.661,144.43162,Western Victoria,2992.0
Dingley Village,26 Campbell Gr,6,h,1099399.358773356,PI,Buxton,24/06/2017,22.2,3172.0,6.0,3.0,2.0,570.0,213.0,1980.0,Kingston City Council,-37.98054,145.12374,South-Eastern Metropolitan,3940.0
Doncaster,36 Henry St,6,h,1406204.15387995,SN,Barry,24/06/2017,12.4,3108.0,6.0,3.0,2.0,653.0,320.0,1985.0,Manningham City Council,-37.77523,145.13174,Eastern Metropolitan,9028.0
Doncaster East,2 Woodlea St,4,h,1495763.7533041656,PI,Jellis,24/06/2017,14.3,3109.0,4.0,3.0,2.0,652.0,,,Manningham City Council,-37.77482,145.14612,Eastern Metropolitan,10999.0
Donvale,51 Chippewa Av,2,h,,SN,Barry,24/06/2017,16.1,3111.0,,,,,,,Manningham City Council,,,Eastern Metropolitan,4790.0
Donvale,11 Miramar Ct,4,h,1217429.1440425997,SN,Barry,24/06/2017,16.1,3111.0,4.0,2.0,2.0,965.0,,,Manningham City Council,-37.77775,145.17663,Eastern Metropolitan,4790.0
Doveton,12 Oak Av,3,h,,S,REMAX,24/06/2017,28.8,3177.0,,,,,,,Casey City Council,,,South-Eastern Metropolitan,3533.0
East Melbourne,58 Grey St,4,h,1909223.5106172028,PI,Marshall,24/06/2017,1.3,3002.0,4.0,2.0,0.0,154.0,,,Melbourne City Council,-37.81203,144.98912,Northern Metropolitan,3040.0
Edithvale,8/127 Kinross Av,2,u,,S,Hodges,24/06/2017,27.0,3196.0,,,,,,,Kingston City Council,,,South-Eastern Metropolitan,2546.0
Eltham,1/22 Livingstone Rd,3,h,776542.96996128,SN,Barry,24/06/2017,18.0,3095.0,3.0,2.0,2.0,324.0,,2012.0,Banyule City Council,-37.70958,145.15305,Eastern Metropolitan,6990.0
Eltham North,27 Brixton Av,4,h,,SN,Barry,24/06/2017,18.0,3095.0,,,,,,,Banyule City Council,,,Eastern Metropolitan,2346.0
Epping,44 Wuchatsch Av,4,h,,SN,Barry,24/06/2017,19.6,3076.0,,,,,,,Whittlesea City Council,,,Northern Metropolitan,10926.0
Fairfield,116A Arthur St,4,h,,S,Jellis,24/06/2017,5.7,3078.0,,,,,,,Darebin City Council,,,Northern Metropolitan,2970.0
Fitzroy North,53 Alfred Cr,3,h,,S,Nelson,24/06/2017,3.6,3068.0,,,,,,,Moreland City Council,,,Northern Metropolitan,6244.0
Footscray,419/51 Gordon St,1,u,278682.4197266745,W,Village,24/06/2017,5.1,3011.0,1.0,1.0,0.0,0.0,,2007.0,Maribyrnong City Council,-37.79113,144.88995,Western Metropolitan,7570.0
Forest Hill,5 Stringybark Cl,3,h,1040046.9691018818,S,Fletchers,24/06/2017,15.4,3131.0,3.0,2.0,2.0,480.0,,,Whitehorse City Council,-37.83248,145.16628,Eastern Metropolitan,4385.0
Forest Hill,16 Tisane Av,5,h,,PI,Jellis,24/06/2017,15.4,3131.0,,,,,,,Whitehorse City Council,,,Eastern Metropolitan,4385.0
Frankston South,38 Seaview Rd,2,h,,SN,Barry,24/06/2017,38.0,3199.0,2.0,1.0,2.0,906.0,,,Frankston City Council,-38.17299,145.11705,South-Eastern Metropolitan,7566.0
Glen Iris,35 Alfred Rd,4,h,2096198.874536165,S,Jellis,24/06/2017,7.3,3146.0,4.0,1.0,3.0,975.0,,,Boroondara City Council,-37.85286,145.08955,Southern Metropolitan,10412.0
Glen Iris,6 Fuller Av,4,h,,S,Jellis,24/06/2017,7.3,3146.0,,,,,,,Boroondara City Council,,,Southern Metropolitan,10412.0
Glen Iris,3/10 York Rd,3,h,1746280.2329776105,S,Marshall,24/06/2017,7.3,3146.0,3.0,2.0,2.0,371.0,215.0,2002.0,Boroondara City Council,-37.85688,145.05776,Southern Metropolitan,10412.0
Glen Waverley,9 Baroda Av,3,h,,PI,Ray,24/06/2017,16.7,3150.0,,,,,,,Monash City Council,,,Eastern Metropolitan,15321.0
Glen Waverley,31 Botanic Dr,4,h,1450913.7728687783,SN,Biggin,24/06/2017,16.7,3150.0,4.0,2.0,2.0,944.0,,,Monash City Council,-37.89263,145.16633,Eastern Metropolitan,15321.0
Glen Waverley,7 Floreat Ct,5,h,,PI,Barry,24/06/2017,16.7,3150.0,5.0,5.0,2.0,728.0,412.31,1960.0,Monash City Council,-37.87222,145.15475,Eastern Metropolitan,15321.0
Glen Waverley,1/703 High Street Rd,3,u,780926.1788664805,PI,Harcourts,24/06/2017,16.7,3150.0,3.0,1.0,1.0,296.0,296.0,1960.0,Monash City Council,-37.87283,145.15516,Eastern Metropolitan,15321.0
Glen Waverley,4 Kalonga Ct,5,h,,PI,Biggin,24/06/2017,16.7,3150.0,5.0,5.0,2.0,705.0,127.0,1970.0,Monash City Council,-37.8932,145.16526,Eastern Metropolitan,15321.0
Glen Waverley,2/1 Kirstina Rd,3,t,868414.906481685,PI,Ray,24/06/2017,16.7,3150.0,3.0,2.0,1.0,189.0,124.0,2016.0,Monash City Council,-37.88974,145.16426,Eastern Metropolitan,15321.0
Glenroy,61 Hartington St,3,h,791598.059295646,PI,Brad,24/06/2017,11.2,3046.0,3.0,1.0,0.0,708.0,110.0,1950.0,Moreland City Council,-37.69689,144.91631,Northern Metropolitan,8870.0
Glenroy,34 Isla Av,4,h,,S,Barry,24/06/2017,11.2,3046.0,,,,,,,Moreland City Council,,,Northern Metropolitan,8870.0
Glenroy,21 Moss Ct,2,h,802096.3760444544,S,Stockdale,24/06/2017,11.2,3046.0,2.0,1.0,2.0,659.0,,,Moreland City Council,-37.69932,144.92241,Northern Metropolitan,8870.0
Hampton Park,9 Winnima Av,3,h,,PN,Rexhepi,24/06/2017,33.3,3976.0,,,,,,,Casey City Council,,,South-Eastern Metropolitan,8256.0
Hawthorn,16 Austin St,5,h,1897928.7328222196,S,Marshall,24/06/2017,5.3,3122.0,5.0,2.0,2.0,330.0,229.0,1930.0,Boroondara City Council,-37.82389,145.02296,Southern Metropolitan,11308.0
Hawthorn,5 Edlington St,2,h,1376661.7643006586,S,Kay,24/06/2017,5.3,3122.0,2.0,1.0,2.0,314.0,,,Boroondara City Council,-37.82439,145.04382,Southern Metropolitan,11308.0
Hawthorn,1C Linda Cr,2,h,,SP,WHITEFOX,24/06/2017,5.3,3122.0,,,,,,,Boroondara City Council,,,Southern Metropolitan,11308.0
Hawthorn,24/1 Muir St,3,h,1300977.192572485,PI,Marshall,24/06/2017,5.3,3122.0,3.0,2.0,1.0,0.0,109.5,1999.0,Boroondara City Council,-37.81442,145.01531,Southern Metropolitan,11308.0
Hawthorn East,23 Broomfield Rd,4,h,1904653.8945686335,S,Jellis,24/06/2017,6.2,3123.0,4.0,2.0,2.0,305.0,186.0,1890.0,Boroondara City Council,-37.83093,145.04517,Southern Metropolitan,6482.0
Hawthorn East,2 Carnarvon St,2,h,1220104.6140043023,S,Jellis,24/06/2017,6.2,3123.0,2.0,1.0,1.0,198.0,,,Boroondara City Council,-37.82878,145.04741,Southern Metropolitan,6482.0
Hawthorn East,322 Riversdale Rd,3,h,1766884.305248759,SP,Marshall,24/06/2017,6.2,3123.0,3.0,2.0,1.0,382.0,,1960.0,Boroondara City Council,-37.83051,145.04828,Southern Metropolitan,6482.0
Hawthorn East,57 Roseberry St,2,h,1352730.2203427572,SP,Marshall,24/06/2017,6.2,3123.0,2.0,1.0,2.0,259.0,88.74,1890.0,Boroondara City Council,-37.82658,145.04911,Southern Metropolitan,6482.0
Hawthorn East,6 Westley St,3,h,1848076.291312787,SP,Marshall,24/06/2017,6.2,3123.0,3.0,2.0,2.0,522.0,169.0,1930.0,Boroondara City Council,-37.81781,145.05677,Southern Metropolitan,6482.0
Heidelberg,22 Louise St,4,h,1394930.6284441324,SN,Miles,24/06/2017,8.9,3084.0,4.0,3.0,2.0,706.0,263.0,1960.0,Banyule City Council,-37.7509,145.0763,Eastern Metropolitan,2890.0
Heidelberg Heights,1 Dennis St,3,h,924620.4607483465,S,Barry,24/06/2017,8.8,3081.0,3.0,1.0,1.0,650.0,,,Banyule City Council,-37.74142,145.05535,Eastern Metropolitan,2947.0
Highett,204/1 Major St,2,u,,PI,Purplebricks,24/06/2017,16.0,3190.0,,,,,,,Bayside City Council,,,Southern Metropolitan,4794.0
Hoppers Crossing,12 Reserve Rd,3,h,468369.70653523743,SN,Barry,24/06/2017,18.4,3029.0,3.0,1.0,1.0,532.0,122.6,1984.0,Wyndham City Council,-37.869,144.70435,Western Metropolitan,13830.0
Ivanhoe East,7 Maltravers Rd,3,h,1823150.3247189326,VB,Nelson,24/06/2017,7.8,3079.0,3.0,3.0,2.0,880.0,253.0,1960.0,Banyule City Council,-37.77008,145.06218,Eastern Metropolitan,1554.0
Kew,54 Fellows St,6,h,,SN,RT,24/06/2017,5.4,3101.0,6.0,4.0,2.0,802.0,369.0,1920.0,Boroondara City Council,-37.79947,145.02431,Southern Metropolitan,10331.0
Kingsville,37 Edgar St,3,h,1021186.4446375107,S,Jas,24/06/2017,6.4,3012.0,3.0,1.0,3.0,461.0,,,Maribyrnong City Council,-37.8097,144.87703,Western Metropolitan,1808.0
MacLeod,49a Edward St,3,u,,SN,Ray,24/06/2017,12.7,3085.0,,,,,,,Banyule City Council,,,Northern Metropolitan,4168.0
Malvern,8 Chesterfield Av,6,h,,PN,RT,24/06/2017,5.9,3144.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,4675.0
Malvern,39 Ewart St,4,h,2039357.301380224,SP,Jellis,24/06/2017,5.9,3144.0,4.0,3.0,1.0,502.0,,,Stonnington City Council,-37.86897,145.03677,Southern Metropolitan,4675.0
Malvern,1C Glenview Av,3,t,,PI,Marshall,24/06/2017,5.9,3144.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,4675.0
Malvern,44 McKinley Av,4,h,,S,Jellis,24/06/2017,5.9,3144.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,4675.0
Malvern East,62A Coppin St,3,h,1702746.8075227924,PI,Marshall,24/06/2017,8.4,3145.0,3.0,2.0,2.0,541.0,163.0,1930.0,Stonnington City Council,-37.87183,145.0467,Southern Metropolitan,8801.0
Malvern East,32 The Boulevard,4,h,1950509.5275105457,S,Jellis,24/06/2017,8.4,3145.0,4.0,2.0,2.0,545.0,300.0,1970.0,Stonnington City Council,-37.87363,145.08682,Southern Metropolitan,8801.0
Maribyrnong,303/30 La Scala Av,2,u,,PI,Biggin,24/06/2017,4.3,3032.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918.0
Melton South,112 Brooklyn Rd,3,h,,PN,Reliance,24/06/2017,29.8,3338.0,3.0,1.0,2.0,585.0,120.0,1985.0,Melton City Council,-37.70164,144.56515,Western Victoria,4718.0
Middle Park,295 Richardson St,3,h,1924839.321868678,S,Marshall,24/06/2017,3.0,3206.0,3.0,1.0,0.0,183.0,,,Port Phillip City Council,-37.85196,144.96649,Southern Metropolitan,2019.0
Mitcham,61 Quarry Rd,3,h,1119701.7740794849,PI,Woodards,24/06/2017,17.2,3132.0,3.0,1.0,0.0,830.0,,,Whitehorse City Council,-37.80801,145.19992,Eastern Metropolitan,6871.0
Mont Albert,7 Hotham St,5,h,,PI,Marshall,24/06/2017,10.2,3127.0,5.0,2.0,4.0,642.0,395.0,2007.0,Boroondara City Council,-37.81503,145.10832,Eastern Metropolitan,2079.0
Moonee Ponds,21/51 Buckley St,1,u,279129.431946406,VB,Stockdale,24/06/2017,6.2,3039.0,1.0,1.0,1.0,0.0,36.0,1970.0,Moonee Valley City Council,-37.75798,144.92373,Western Metropolitan,6232.0
Mooroolbark,14 Fernleigh Dr,4,h,,SN,Barry,24/06/2017,26.5,3138.0,4.0,2.0,2.0,1513.0,,1993.0,Yarra Ranges Shire Council,-37.79645,145.33427,Eastern Victoria,8280.0
Mount Waverley,319 Blackburn Rd,3,h,1453162.7505206587,PI,Harcourts,24/06/2017,14.2,3149.0,3.0,1.0,2.0,1093.0,,,Monash City Council,-37.88242,145.14619,Eastern Metropolitan,13366.0
Mulgrave,11 Derby Pl,4,h,1043381.8377027437,PI,Harcourts,24/06/2017,18.8,3170.0,4.0,3.0,2.0,489.0,489.0,,Monash City Council,-37.92525,145.19396,South-Eastern Metropolitan,7113.0
Mulgrave,6 Pavilion Pl,3,h,710273.5676764019,SN,Biggin,24/06/2017,18.8,3170.0,3.0,2.0,2.0,219.0,239.0,2012.0,Monash City Council,-37.92471,145.18869,South-Eastern Metropolitan,7113.0
Noble Park,16 Thomas St,3,h,694820.6847324955,S,C21,24/06/2017,22.7,3174.0,3.0,1.0,1.0,595.0,134.0,1950.0,Greater Dandenong City Council,-37.97001,145.17781,South-Eastern Metropolitan,11806.0
Nunawading,119 Esdale St,3,h,1136798.9413527823,SP,Noel,24/06/2017,15.4,3131.0,3.0,1.0,2.0,838.0,145.0,1960.0,Manningham City Council,-37.81402,145.17567,Eastern Metropolitan,4973.0
Nunawading,47 Nicholson St,4,h,1040013.2458120387,PI,Woodards,24/06/2017,15.4,3131.0,4.0,3.0,2.0,300.0,133.0,1970.0,Manningham City Council,-37.81638,145.17888,Eastern Metropolitan,4973.0
Nunawading,385 Springfield Rd,3,h,1057218.8053237465,VB,Jellis,24/06/2017,15.4,3131.0,3.0,1.0,1.0,715.0,,,Manningham City Council,-37.81034,145.18235,Eastern Metropolitan,4973.0
Oakleigh,1448 Dandenong Rd,5,h,1454701.3018448742,W,Ray,24/06/2017,12.3,3166.0,5.0,3.0,2.0,635.0,,1900.0,Monash City Council,-37.8952,145.09551,Southern Metropolitan,3224.0
Oakleigh East,27 Alfred Gr,2,h,1103668.3941726612,SP,Buxton,24/06/2017,12.3,3166.0,2.0,1.0,2.0,733.0,,,Monash City Council,-37.9125,145.11723,Southern Metropolitan,2547.0
Oakleigh South,39 Fulton St,3,h,762874.3896989719,PI,Harcourts,24/06/2017,15.5,3167.0,3.0,1.0,2.0,344.0,123.0,1990.0,Kingston City Council,-37.91361,145.11259,South-Eastern Metropolitan,3692.0
Pascoe Vale,92 Northumberland Rd,3,h,915230.2004905076,SN,Barry,24/06/2017,8.5,3044.0,3.0,1.0,2.0,593.0,,,Moreland City Council,-37.72164,144.93292,Northern Metropolitan,7485.0
Point Cook,4 Fullard Cl,3,h,470546.05063346913,PI,Point,24/06/2017,14.7,3030.0,3.0,1.0,1.0,389.0,180.0,,Wyndham City Council,-37.88064,144.7281,Western Metropolitan,15542.0
Port Melbourne,706/65 Beach St,3,u,1301785.7835626677,PN,RT,24/06/2017,3.5,3207.0,3.0,2.0,2.0,0.0,16.0,,Melbourne City Council,-37.84198,144.9364,Southern Metropolitan,8648.0
Prahran,8/10 Lalbert Cr,3,h,,SN,hockingstuart,24/06/2017,4.6,3181.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,7717.0
Preston,68 Rene St,4,h,1109559.7989329998,PI,Barry,24/06/2017,8.4,3072.0,4.0,2.0,1.0,530.0,113.0,1950.0,Darebin City Council,-37.73239,145.01999,Northern Metropolitan,14577.0
Reservoir,47 Howard St,5,h,925937.0415871182,SP,Love,24/06/2017,12.0,3073.0,5.0,2.0,2.0,692.0,117.0,1950.0,Darebin City Council,-37.71951,145.01224,Northern Metropolitan,21650.0
Richmond,9 Brooks St,3,h,1597188.5201086828,S,Kay,24/06/2017,2.4,3121.0,3.0,2.0,2.0,180.0,264.0,2011.0,Yarra City Council,-37.82494,145.01306,Northern Metropolitan,14949.0
Ringwood,4 Byron St,2,h,954487.8623560484,S,Jellis,24/06/2017,19.9,3134.0,2.0,1.0,0.0,738.0,88.0,1960.0,Maroondah City Council,-37.79958,145.2365,Eastern Metropolitan,7785.0
Roxburgh Park,7 Merrigan Ct,3,h,506165.53257837193,PI,Professionals,24/06/2017,20.6,3064.0,3.0,2.0,1.0,408.0,158.0,1990.0,Hume City Council,-37.63171,144.91995,Northern Metropolitan,5833.0
Roxburgh Park,7 Portland Pl,3,h,433048.16701742634,SP,RW,24/06/2017,20.6,3064.0,3.0,2.0,1.0,221.0,128.0,2000.0,Hume City Council,-37.62703,144.93331,Northern Metropolitan,5833.0
Scoresby,715 Stud Rd,3,h,852716.2441867691,S,Williams,24/06/2017,22.2,3179.0,3.0,1.0,2.0,752.0,130.0,1970.0,Knox City Council,-37.89481,145.23332,Eastern Metropolitan,2206.0
Seddon,66 Alexander St,2,h,856399.4350948143,S,Nelson,24/06/2017,5.1,3011.0,2.0,1.0,0.0,132.0,,,Maribyrnong City Council,-37.8036,144.88821,Western Metropolitan,2417.0
South Melbourne,148 Cobden St,3,h,1798879.57062969,S,Marshall,24/06/2017,1.9,3205.0,3.0,2.0,0.0,282.0,0.01,1920.0,Port Phillip City Council,-37.83658,144.96292,Southern Metropolitan,5943.0
South Melbourne,325 Moray St,3,h,1359266.7582077046,PI,Marshall,24/06/2017,1.9,3205.0,3.0,1.0,0.0,112.0,,1900.0,Port Phillip City Council,-37.83632,144.96518,Southern Metropolitan,5943.0
South Yarra,23/36 Cromwell Rd,2,u,686217.6795125561,PI,HAR,24/06/2017,2.7,3141.0,2.0,1.0,0.0,200.0,200.0,1977.0,Melbourne City Council,-37.8434,145.00043,Southern Metropolitan,14887.0
South Yarra,56 Oban St,3,h,1689537.224780666,SN,Kay,24/06/2017,2.7,3141.0,3.0,1.0,2.0,220.0,,,Melbourne City Council,-37.84289,145.00299,Southern Metropolitan,14887.0
St Albans,36 Cowper Av,3,h,,SN,Barry,24/06/2017,14.0,3021.0,,,,,,,Brimbank City Council,,,Western Metropolitan,14042.0
St Kilda,2/27 Alma Gr,2,u,553257.4270476326,SN,Wilson,24/06/2017,5.0,3182.0,2.0,1.0,1.0,0.0,55.0,1970.0,Port Phillip City Council,-37.86219,144.99043,Southern Metropolitan,13240.0
St Kilda,126/135 Inkerman St,2,u,,PI,Purplebricks,24/06/2017,5.0,3182.0,,,,,,,Port Phillip City Council,,,Southern Metropolitan,13240.0
St Kilda,5/18 Princes St,2,u,597691.5329214435,S,Biggin,24/06/2017,5.0,3182.0,2.0,1.0,1.0,0.0,,,Port Phillip City Council,-37.85881,144.98144,Southern Metropolitan,13240.0
Sunbury,109 Reservoir Rd,3,h,,PI,Barry,24/06/2017,31.7,3429.0,3.0,2.0,4.0,587.0,,,Hume City Council,-37.57182,144.70655,Western Metropolitan,14092.0
Sunshine,42 Alice St,3,h,616012.5463767493,SN,Barry,24/06/2017,10.5,3020.0,3.0,1.0,1.0,247.0,,,Brimbank City Council,-37.78283,144.84457,Western Metropolitan,3755.0
Sunshine North,98 Furlong Rd,3,h,654446.2678874433,PN,S&L,24/06/2017,10.5,3020.0,3.0,1.0,2.0,529.0,145.0,1975.0,Brimbank City Council,-37.76154,144.82346,Western Metropolitan,4217.0
Surrey Hills,5 Alastair Ct,4,h,2072791.4303252108,S,Marshall,24/06/2017,10.2,3127.0,4.0,1.0,0.0,936.0,,1994.0,Boroondara City Council,-37.83065,145.09619,Southern Metropolitan,5457.0
Surrey Hills,32 Durham Rd,4,h,2159338.3111066897,S,Marshall,24/06/2017,10.2,3127.0,4.0,2.0,3.0,1075.0,,,Boroondara City Council,-37.82896,145.0906,Southern Metropolitan,5457.0
Surrey Hills,57 Durham Rd,3,h,1669755.7542743317,S,Jellis,24/06/2017,10.2,3127.0,3.0,2.0,2.0,421.0,,,Boroondara City Council,-37.83192,145.09046,Southern Metropolitan,5457.0
Surrey Hills,4 Newton St,4,h,2159338.3111066897,S,Marshall,24/06/2017,10.2,3127.0,4.0,2.0,3.0,1103.0,262.0,1940.0,Boroondara City Council,-37.82813,145.10914,Southern Metropolitan,5457.0
Templestowe,4 Fernbrook Wy,4,h,,PI,Fletchers,24/06/2017,15.5,3106.0,,,,,,,Manningham City Council,,,Eastern Metropolitan,6202.0
Templestowe,194 Foote St,4,h,1445432.4163626984,SP,Jellis,24/06/2017,15.5,3106.0,4.0,2.0,2.0,864.0,,,Manningham City Council,-37.75955,145.13158,Eastern Metropolitan,6202.0
Templestowe Lower,5 Howitt Dr,4,h,1047919.2008793675,VB,Fletchers,24/06/2017,12.4,3107.0,4.0,1.0,2.0,521.0,,,Manningham City Council,-37.76704,145.11038,Eastern Metropolitan,5420.0
Templestowe Lower,50 Killarney Rd,4,h,1243934.0494622092,PI,Barry,24/06/2017,12.4,3107.0,4.0,2.0,2.0,625.0,,,Manningham City Council,-37.76843,145.10344,Eastern Metropolitan,5420.0
Thornbury,19 Keon St,3,h,1196414.6495538573,VB,Woodards,24/06/2017,7.0,3071.0,3.0,2.0,2.0,367.0,,2008.0,Darebin City Council,-37.75257,144.99267,Northern Metropolitan,8870.0
Toorak,3/153 Kooyong Rd,2,u,600707.152870895,SN,FN,24/06/2017,4.1,3142.0,2.0,1.0,1.0,0.0,,,Stonnington City Council,-37.84898,145.0215,Southern Metropolitan,7217.0
Toorak,10/567 Toorak Rd,3,u,802764.8499578802,SN,hockingstuart,24/06/2017,4.1,3142.0,3.0,1.0,1.0,3.0,,,Stonnington City Council,-37.84153,145.01415,Southern Metropolitan,7217.0
Truganina,11 Memphis Dr,5,h,723396.4020275673,SN,Barry,24/06/2017,18.4,3029.0,5.0,3.0,2.0,480.0,230.0,2011.0,Melton City Council,-37.84238,144.72619,Western Metropolitan,5811.0
Viewbank,7 Greenwich Pl,3,h,1097246.0536579068,SN,Miles,24/06/2017,8.9,3084.0,3.0,2.0,0.0,703.0,,,Banyule City Council,-37.74653,145.09036,Eastern Metropolitan,2698.0
Wallan,42 Station St,3,h,,SN,Barry,24/06/2017,44.2,3756.0,3.0,1.0,1.0,754.0,,,Mitchell Shire Council,-37.41495,145.00527,Northern Victoria,3988.0
Wheelers Hill,20 Ajax Dr,5,h,1265167.527457591,PI,Ray,24/06/2017,16.7,3150.0,5.0,3.0,0.0,843.0,229.8,1970.0,Monash City Council,-37.90472,145.18854,South-Eastern Metropolitan,7392.0
Wheelers Hill,4 Locum Ct,4,h,1243047.0285076234,PI,Fletchers,24/06/2017,16.7,3150.0,4.0,2.0,2.0,935.0,149.0,1975.0,Monash City Council,-37.9201,145.17969,South-Eastern Metropolitan,7392.0
Williamstown,152 Ferguson St,3,t,1062833.3989555056,S,Woodards,24/06/2017,6.8,3016.0,3.0,2.0,2.0,238.0,205.0,1999.0,Hobsons Bay City Council,-37.85806,144.89243,Western Metropolitan,6380.0
Wyndham Vale,6 Townsend St,4,h,,PI,hockingstuart,24/06/2017,27.2,3024.0,4.0,3.0,2.0,701.0,,,Wyndham City Council,-37.89198,144.60843,Western Metropolitan,5262.0
Yarraville,13 Sussex St,3,h,1006131.6740197798,S,Jas,24/06/2017,6.3,3013.0,3.0,1.0,0.0,269.0,,1910.0,Maribyrnong City Council,-37.81994,144.89284,Western Metropolitan,6543.0
Ardeer,174 Forrest St,3,h,531247.0860870162,PI,Barry,27/05/2017,12.8,3022.0,3.0,1.0,2.0,405.0,100.0,,Brimbank City Council,-37.78281,144.80403,Western Metropolitan,1281.0
Ashburton,84 Nicholas St,3,h,1676235.3142470308,SP,Marshall,27/05/2017,10.2,3147.0,3.0,1.0,2.0,697.0,,,Boroondara City Council,-37.87431,145.0735,Southern Metropolitan,3052.0
Ashwood,7 Arthur St,5,h,,SP,Buxton,27/05/2017,10.2,3147.0,5.0,2.0,4.0,731.0,278.0,1975.0,Monash City Council,-37.86011,145.10545,Southern Metropolitan,2894.0
Ashwood,27 Lavidge Rd,4,h,,PI,Buxton,27/05/2017,10.2,3147.0,,,,,,,Monash City Council,,,Southern Metropolitan,2894.0
Balwyn North,130 Hill Rd,5,h,1819833.679155275,PI,Fletchers,27/05/2017,9.7,3104.0,5.0,2.0,2.0,780.0,,1970.0,Boroondara City Council,-37.78308,145.08345,Southern Metropolitan,7809.0
Balwyn North,1/23 Moody St,4,h,1681609.1245747588,PI,Marshall,27/05/2017,9.7,3104.0,4.0,2.0,2.0,469.0,,,Boroondara City Council,-37.79759,145.07236,Southern Metropolitan,7809.0
Balwyn North,64 The Boulevard,5,h,1994923.7895809864,S,Marshall,27/05/2017,9.7,3104.0,5.0,2.0,2.0,970.0,665.0,1939.0,Boroondara City Council,-37.79119,145.06996,Southern Metropolitan,7809.0
Beaumaris,8 Rennison St,5,h,1675302.1382785072,PI,Hodges,27/05/2017,17.3,3193.0,5.0,3.0,3.0,935.0,60.0,,Bayside City Council,-37.99432,145.03752,Southern Metropolitan,5366.0
Bentleigh,16 Wheatley Rd,4,h,1620501.8997444925,PN,hockingstuart,27/05/2017,11.4,3204.0,4.0,2.0,2.0,766.0,,,Glen Eira City Council,-37.91596,145.03282,Southern Metropolitan,6795.0
Bentleigh East,1B Blenheim St,4,t,1083417.4085434398,SA,Hodges,27/05/2017,13.8,3165.0,4.0,2.0,2.0,262.0,146.0,2014.0,Glen Eira City Council,-37.90949,145.06802,Southern Metropolitan,10969.0
Bentleigh East,6 Pell St,4,h,,VB,hockingstuart,27/05/2017,13.8,3165.0,4.0,4.0,2.0,592.0,380.0,2016.0,Glen Eira City Council,-37.911,145.0788,Southern Metropolitan,10969.0
Berwick,65 Peel St,5,h,,SN,Barry,27/05/2017,35.2,3806.0,5.0,4.0,2.0,1289.0,211.0,1975.0,Casey City Council,-38.03508,145.3547,Eastern Victoria,17093.0
Boronia,13 Tulip Cr,3,h,,PN,Biggin,27/05/2017,25.0,3155.0,,,,,,,Knox City Council,,,Eastern Metropolitan,9704.0
Brighton,96 Asling St,5,h,,SP,RT,27/05/2017,10.5,3186.0,5.0,4.0,3.0,582.0,,1918.0,Bayside City Council,-37.8966,145.00348,Southern Metropolitan,10579.0
Brighton,70A Champion St,5,h,,PI,Hodges,27/05/2017,10.5,3186.0,5.0,3.0,8.0,610.0,,,Bayside City Council,-37.9217,145.0045,Southern Metropolitan,10579.0
Brighton,155B Male St,2,t,1238835.2742459157,S,Buxton,27/05/2017,10.5,3186.0,2.0,2.0,2.0,88.0,95.0,2009.0,Bayside City Council,-37.90722,145.00515,Southern Metropolitan,10579.0
Brighton,4/1 Well St,2,t,,SN,Nick,27/05/2017,10.5,3186.0,,,,,,,Bayside City Council,,,Southern Metropolitan,10579.0
Brighton,154 Were St,3,h,1895959.2078097838,S,RT,27/05/2017,10.5,3186.0,3.0,2.0,2.0,480.0,,,Bayside City Council,-37.92607,145.00202,Southern Metropolitan,10579.0
Brighton East,15 Binnie St,3,h,1481841.67595782,S,Marshall,27/05/2017,10.3,3187.0,3.0,1.0,2.0,467.0,,,Bayside City Council,-37.92428,145.00722,Southern Metropolitan,6938.0
Brighton East,9 Plantation Av,4,h,,PI,Buxton,27/05/2017,10.3,3187.0,,,,,,,Bayside City Council,,,Southern Metropolitan,6938.0
Broadmeadows,158 Widford St,3,h,565685.1687754492,W,YPA,27/05/2017,14.0,3047.0,3.0,1.0,1.0,630.0,81.0,1960.0,Hume City Council,-37.69227,144.92579,Northern Metropolitan,4294.0
Bulleen,44 Marjorie Cl,3,h,979242.2531555534,PI,Fletchers,27/05/2017,10.8,3105.0,3.0,1.0,1.0,604.0,,,Manningham City Council,-37.77803,145.09816,Eastern Metropolitan,4480.0
Burnside Heights,16 Burke Rd,4,h,659942.1652706068,SN,Barry,27/05/2017,14.8,3023.0,4.0,2.0,2.0,420.0,176.0,2007.0,Melton City Council,-37.73318,144.75719,Western Metropolitan,1686.0
Burwood,1 Harrison Av,3,h,,VB,Noel,27/05/2017,10.4,3125.0,,,,,,,Monash City Council,,,Southern Metropolitan,5678.0
